team,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,offensive_rebounds,personal_fouls,points,steals,turnovers,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,year,champion
INDIANA_PACERS,27.076923076923077,155.6153846153846,523.6153846153846,179.6153846153846,59.23076923076923,26.923076923076923,183.69230769230768,63.23076923076923,31.53846153846154,260.0769230769231,146.6153846153846,22.615384615384617,1529.2307692307693,72.3076923076923,151.69230769230768,689.3846153846154,42.46153846153846,100.15384615384616,12.746153846153845,0.9615384615384617,-1.8846153846153846,-0.7461538461538461,13.77692307692308,0.9923076923076923,0.3486923076923078,-1.1307692307692307,5.800000000000001,2.3461538461538463,12.292307692307693,1.3153846153846156,0.07407692307692308,9.984615384615383,0.535923076923077,15.538461538461538,17.907692307692308,0.7538461538461537,3.3076923076923075,0.0686923076923077,1990,0
LOS_ANGELES_CLIPPERS,24.95,98.9,342.65,122.9,11.5,25.35,118.1,40.05,20.5,165.95,90.75,2.8,990.25,52.8,92.95,425.45,39.1,75.7,14.395000000000001,1.1400000000000001,-3.215,-0.13500000000000006,11.215000000000002,1.0750000000000002,0.47335000000000005,-3.085,5.805,0.51,10.819999999999999,2.4999999999999996,0.056299999999999996,8.534999999999998,0.46919999999999995,16.645,19.475,0.345,1.5850000000000002,0.026500000000000003,1990,0
LOS_ANGELES_LAKERS,28.066666666666666,148.8,467.3333333333333,161.13333333333333,56.06666666666667,29.666666666666668,164.0,52.6,27.333333333333332,228.93333333333334,126.8,20.6,1323.6666666666667,73.13333333333334,115.8,605.2666666666667,43.666666666666664,79.2,12.973333333333333,1.5133333333333332,-1.7999999999999998,0.013333333333333324,12.040000000000001,1.5333333333333337,0.3191333333333333,-1.8066666666666664,6.126666666666667,2.4066666666666663,12.499999999999998,1.5866666666666664,0.07646666666666666,9.193333333333335,0.5281333333333333,13.286666666666667,19.719999999999995,1.2133333333333334,3.9533333333333336,0.08446666666666668,1990,0
MIAMI_HEAT,25.53846153846154,150.53846153846155,565.0,156.0,23.076923076923077,29.846153846153847,177.92307692307693,65.3076923076923,31.53846153846154,260.2307692307692,107.15384615384616,6.769230769230769,1517.6923076923076,95.53846153846153,163.30769230769232,634.3846153846154,56.61538461538461,115.23076923076923,13.015384615384615,1.0307692307692309,-2.930769230769231,-0.5230769230769231,13.315384615384614,1.4307692307692308,0.3061538461538461,-2.361538461538461,7.115384615384615,0.10769230769230767,11.86153846153846,1.5615384615384615,0.04576923076923077,10.107692307692307,0.5015384615384616,15.523076923076921,19.56153846153846,-0.061538461538461556,1.5230769230769232,0.045538461538461535,1990,0
MILWAUKEE_BUCKS,28.444444444444443,113.66666666666667,397.0,126.27777777777777,37.22222222222222,18.11111111111111,124.77777777777777,47.333333333333336,22.77777777777778,187.77777777777777,95.66666666666667,11.61111111111111,1101.6666666666667,61.55555555555556,115.88888888888889,482.8333333333333,45.888888888888886,71.0,12.516666666666664,1.1388888888888888,-2.9,-0.6333333333333333,12.777777777777779,1.1333333333333333,0.34249999999999997,-2.2555555555555555,5.927777777777779,1.0722222222222222,11.100000000000001,1.6777777777777778,0.11466666666666667,9.3,0.48511111111111105,14.77222222222222,18.61666666666667,0.49444444444444446,2.2055555555555553,0.04872222222222222,1990,0
MINNESOTA_TIMBERWOLVES,26.066666666666666,122.93333333333334,458.4,142.46666666666667,19.6,22.933333333333334,136.86666666666667,53.8,27.333333333333332,204.46666666666667,106.4,4.866666666666666,1323.6666666666667,79.73333333333333,126.73333333333333,520.2,52.6,73.26666666666667,11.966666666666667,1.3533333333333333,-4.513333333333334,-0.5733333333333334,14.586666666666666,1.3466666666666665,0.30760000000000004,-3.953333333333333,6.673333333333334,0.82,10.086666666666668,1.94,0.0424,10.373333333333331,0.4427333333333333,18.086666666666666,21.453333333333337,0.37333333333333335,2.1599999999999997,0.00033333333333333457,1990,0
NEW_JERSEY_NETS,25.789473684210527,77.63157894736842,390.2631578947368,123.6842105263158,26.63157894736842,25.31578947368421,122.3157894736842,43.63157894736842,21.57894736842105,166.1578947368421,92.3157894736842,7.368421052631579,1037.1052631578948,71.73684210526316,102.73684210526316,432.0,40.73684210526316,68.73684210526316,12.578947368421051,1.4842105263157894,-3.2947368421052627,-0.3684210526315789,12.626315789473685,1.010526315789474,0.33257894736842103,-2.936842105263158,7.026315789473686,0.21052631578947367,11.200000000000003,1.9157894736842105,0.0904736842105263,9.64736842105263,0.4543157894736842,15.447368421052632,19.926315789473684,0.05263157894736842,1.2368421052631582,0.02263157894736842,1990,0
NEW_YORK_KNICKS,26.4,142.66666666666666,472.6,156.6,47.333333333333336,32.8,161.73333333333332,53.733333333333334,27.333333333333332,228.93333333333334,118.33333333333333,15.733333333333333,1322.0,79.13333333333334,121.86666666666666,591.9333333333333,47.6,91.6,13.793333333333333,1.0000000000000002,-2.6533333333333338,-0.3533333333333333,12.500000000000004,1.3733333333333333,0.3388666666666667,-2.3066666666666666,6.359999999999999,1.6466666666666667,11.26666666666667,1.7266666666666668,0.08793333333333334,9.540000000000001,0.48800000000000004,15.086666666666668,18.019999999999996,0.7533333333333335,3.0133333333333328,0.06119999999999999,1990,0
ORLANDO_MAGIC,26.928571428571427,142.35714285714286,537.5,194.64285714285714,28.071428571428573,21.0,176.07142857142858,59.285714285714285,29.285714285714285,246.92857142857142,147.14285714285714,8.285714285714286,1414.642857142857,93.14285714285714,141.07142857142858,649.2857142857143,44.07142857142857,98.71428571428571,12.957142857142857,1.0214285714285714,-2.935714285714286,-1.2,14.95,0.42857142857142855,0.4177857142857143,-1.742857142857143,7.035714285714285,1.1785714285714286,12.335714285714287,1.592857142857143,0.055285714285714285,10.864285714285716,0.49907142857142855,16.414285714285715,18.45714285714286,0.04285714285714286,1.5785714285714287,0.03492857142857143,1990,0
PHILADELPHIA_76ERS,27.125,120.75,439.25,156.8125,33.9375,22.8125,150.375,50.375,25.625,214.8125,123.5,11.8125,1237.8125,69.4375,106.0625,564.9375,42.9375,72.5625,12.825000000000001,1.1874999999999998,-3.9750000000000005,-1.0125,10.206249999999999,1.2125,0.28500000000000003,-2.9375,5.03125,2.075,9.9,1.59375,0.08543750000000001,7.6312500000000005,0.47956250000000006,19.58125,20.018750000000004,0.9375000000000002,3.2937499999999993,0.0115,1990,0
PHOENIX_SUNS,25.6875,131.8125,446.1875,169.75,33.9375,31.3125,165.6875,52.625,25.625,221.5,134.9375,11.0,1240.9375,65.8125,114.0625,588.9375,41.75,78.5625,12.7,1.225,-1.73125,-0.37500000000000006,11.85,1.56875,0.36831250000000004,-1.3625,6.7562500000000005,2.1,12.243749999999999,1.425,0.0641875,9.462499999999999,0.5181875000000001,15.681249999999997,19.65625,1.1312499999999999,3.675,0.06962500000000002,1990,0
PORTLAND_TRAIL_BLAZERS,26.615384615384617,160.3846153846154,580.5384615384615,210.30769230769232,43.46153846153846,28.0,196.30769230769232,65.6923076923077,31.53846153846154,274.7692307692308,156.23076923076923,14.615384615384615,1529.2307692307693,104.23076923076923,157.53846153846155,720.3846153846154,57.61538461538461,102.53846153846153,12.39230769230769,1.5230769230769232,-0.06923076923076919,0.723076923076923,13.446153846153846,2.246153846153846,0.3436923076923077,-0.7846153846153844,7.515384615384614,2.1076923076923078,13.692307692307692,1.7153846153846157,0.07738461538461539,10.43846153846154,0.5101538461538462,12.523076923076925,19.73846153846154,1.3076923076923077,4.369230769230769,0.11584615384615386,1990,0
SACRAMENTO_KINGS,25.9375,128.25,441.0,122.75,40.5625,24.5,147.6875,48.0625,25.625,206.5625,94.6875,13.5,1234.6875,59.5,116.4375,521.3125,34.125,74.5,12.88125,1.45625,-3.2624999999999997,-0.21249999999999997,13.35,0.9625000000000002,0.3076875,-3.05,5.61875,0.8250000000000001,10.4375,1.55625,0.0836875,9.506250000000001,0.4683125,15.84375,18.387500000000003,0.3,1.7687500000000003,0.025187499999999998,1990,0
SAN_ANTONIO_SPURS,26.625,127.3125,437.3125,158.4375,14.125,34.625,154.625,49.9375,25.625,211.75,118.0,3.375,1233.125,72.6875,115.875,544.875,49.9375,84.625,13.781249999999998,1.2312500000000002,-2.63125,0.2937499999999999,12.025000000000002,1.8437500000000002,0.31668749999999996,-2.91875,6.718750000000001,1.29375,10.9125,1.7312499999999997,0.04756250000000001,9.43125,0.49112500000000003,16.53125,18.787499999999994,0.9,3.1374999999999997,0.06668750000000001,1990,0
SEATTLE_SUPERSONICS,25.933333333333334,124.93333333333334,482.8666666666667,144.46666666666667,43.333333333333336,22.333333333333332,150.33333333333334,59.13333333333333,27.333333333333332,231.06666666666666,107.06666666666666,15.4,1327.0,88.2,137.6,584.6,46.733333333333334,86.53333333333333,12.773333333333337,1.0466666666666666,-0.7266666666666666,-0.4799999999999999,12.913333333333334,1.0666666666666667,0.3270666666666667,-0.26000000000000006,7.0666666666666655,1.8066666666666669,14.040000000000001,1.6466666666666663,0.06460000000000002,9.879999999999999,0.5204666666666669,14.440000000000001,20.40666666666667,0.7866666666666667,2.866666666666667,0.086,1990,0
UTAH_JAZZ,26.4,147.46666666666667,439.53333333333336,165.6,42.0,32.733333333333334,166.73333333333332,59.266666666666666,27.333333333333332,222.0,124.93333333333334,15.066666666666666,1322.0,63.53333333333333,135.4,584.0,45.13333333333333,91.73333333333333,15.153333333333334,1.4066666666666665,-3.8066666666666675,-1.12,11.213333333333333,1.7733333333333337,0.2772,-2.7,7.98,1.7466666666666666,10.673333333333336,1.3599999999999999,0.08293333333333333,9.68,0.5131333333333333,18.793333333333333,23.26,1.04,3.54,0.025866666666666663,1990,0
WASHINGTON_BULLET,26.076923076923077,170.30769230769232,583.1538461538462,161.0,15.153846153846153,32.61538461538461,188.46153846153845,66.0,31.53846153846154,276.7692307692308,123.0,2.8461538461538463,1525.3846153846155,92.15384615384616,148.3846153846154,679.3846153846154,43.15384615384615,90.61538461538461,13.384615384615385,1.2846153846153845,-1.3769230769230771,-0.5307692307692308,14.261538461538462,1.2461538461538464,0.3058461538461538,-0.8461538461538461,7.723076923076922,1.4153846153846152,14.0,1.3153846153846156,0.024692307692307694,10.976923076923075,0.5153846153846154,13.7,19.423076923076927,0.5384615384615384,2.661538461538461,0.07938461538461539,1990,0
ATLANTA_HAWKS,27.357142857142858,133.14285714285714,515.9285714285714,181.71428571428572,59.714285714285715,26.714285714285715,172.85714285714286,59.92857142857143,29.285714285714285,239.21428571428572,145.28571428571428,19.357142857142858,1411.0714285714287,88.21428571428571,126.28571428571429,643.0714285714286,52.07142857142857,86.35714285714286,11.700000000000001,1.3857142857142857,-1.8714285714285712,-0.5714285714285714,15.4,1.0857142857142856,0.3397857142857144,-1.3,6.15,2.05,12.978571428571431,1.4714285714285715,0.07771428571428571,10.635714285714286,0.5383571428571429,15.071428571428571,18.135714285714283,0.7999999999999999,3.1285714285714286,0.07257142857142855,1991,0
BOSTON_CELTICS,27.466666666666665,144.0,480.93333333333334,133.13333333333333,23.066666666666666,37.666666666666664,179.8,52.2,27.333333333333332,246.33333333333334,109.73333333333333,7.266666666666667,1320.3333333333333,72.53333333333333,113.0,609.6666666666666,44.8,87.2,15.113333333333333,2.006666666666667,-1.4866666666666668,-0.20666666666666667,12.473333333333333,1.5533333333333335,0.39166666666666666,-1.3,6.680000000000001,2.1733333333333333,14.1,1.526666666666667,0.0538,9.8,0.527,16.353333333333335,20.22666666666667,1.0666666666666667,3.7199999999999998,0.09033333333333333,1991,0
CHARLOTTE_HORNETS,25.823529411764707,118.76470588235294,413.70588235294116,130.23529411764707,24.529411764705884,17.88235294117647,129.41176470588235,50.294117647058826,24.11764705882353,193.2941176470588,101.47058823529412,7.705882352941177,1165.0,60.411764705882355,114.47058823529412,495.7647058823529,44.64705882352941,73.76470588235294,11.964705882352943,1.052941176470588,-2.6352941176470592,-0.8470588235294118,14.441176470588236,0.8529411764705881,0.29552941176470593,-1.7882352941176471,6.917647058823529,0.7941176470588234,12.305882352941179,1.647058823529412,0.0468235294117647,10.576470588235296,0.5068235294117647,14.188235294117648,18.411764705882355,0.23529411764705888,1.641176470588236,0.05005882352941176,1991,0
CHICAGO_BULLS,26.583333333333332,184.33333333333334,593.75,175.91666666666666,35.333333333333336,36.5,195.16666666666666,74.83333333333333,34.166666666666664,302.6666666666667,133.75,12.916666666666666,1646.25,95.66666666666667,145.91666666666666,752.0,68.5,95.66666666666667,13.408333333333331,1.5083333333333335,0.03333333333333329,0.10833333333333338,13.65,2.233333333333333,0.29175,-0.07499999999999996,7.725000000000001,3.1916666666666664,15.216666666666667,1.8416666666666666,0.06141666666666667,10.716666666666667,0.5395833333333334,13.883333333333333,18.849999999999998,1.6583333333333332,5.391666666666667,0.13025,1991,1
CLEVELAND_CAVALIERS,26.0,140.0,428.5625,136.0,29.9375,28.125,145.5625,50.5,25.625,203.6875,104.0625,10.0,1239.375,63.1875,104.5,521.4375,40.1875,78.25,16.45,1.0562500000000001,-3.46875,-1.2125000000000001,10.5625,1.13125,0.32487499999999997,-2.24375,6.25625,1.05,11.71875,1.5437499999999997,0.08143750000000001,8.41875,0.4931250000000001,14.725,20.925000000000004,0.46249999999999997,2.1875,0.03174999999999999,1991,0
DALLAS_MAVERICKS,29.2,121.4,459.3333333333333,132.4,40.0,26.466666666666665,157.33333333333334,52.53333333333333,27.333333333333332,216.33333333333334,100.8,12.866666666666667,1320.3333333333333,65.6,122.66666666666667,546.3333333333334,38.733333333333334,76.6,13.120000000000001,1.4533333333333334,-0.006666666666666762,0.08666666666666677,14.42666666666667,0.9933333333333334,0.35753333333333337,-0.08666666666666666,7.220000000000001,1.0666666666666669,16.433333333333334,1.9933333333333332,0.11519999999999998,10.826666666666666,0.5478000000000001,13.266666666666664,20.886666666666663,0.32,2.046666666666667,0.10546666666666667,1991,0
DENVER_NUGGETS,26.142857142857142,95.47619047619048,422.2857142857143,107.76190476190476,50.42857142857143,19.333333333333332,120.47619047619048,39.95238095238095,19.523809523809526,185.76190476190476,82.19047619047619,14.285714285714286,939.5238095238095,72.38095238095238,106.42857142857143,468.0,40.76190476190476,62.285714285714285,14.366666666666669,0.8714285714285714,-2.980952380952381,-1.5857142857142856,12.242857142857144,0.20476190476190476,0.36571428571428577,-1.3904761904761902,6.619047619047619,0.6761904761904761,13.033333333333333,1.842857142857143,0.10085714285714285,9.152380952380955,0.4967619047619048,13.109523809523807,18.333333333333332,-0.019047619047619042,0.8904761904761904,0.04066666666666667,1991,0
DETROIT_PISTONS,30.642857142857142,130.35714285714286,491.07142857142856,157.92857142857142,31.428571428571427,26.214285714285715,175.14285714285714,57.714285714285715,29.285714285714285,228.14285714285714,120.42857142857143,9.357142857142858,1414.642857142857,86.14285714285714,133.5,586.0714285714286,34.785714285714285,81.64285714285714,13.842857142857142,1.5142857142857142,-0.1714285714285714,0.8500000000000002,13.235714285714284,1.9857142857142858,0.3361428571428572,-1.0285714285714285,6.835714285714286,1.614285714285714,13.285714285714286,1.1999999999999997,0.08464285714285714,10.02142857142857,0.5234285714285715,15.028571428571428,19.150000000000002,0.9714285714285715,3.614285714285714,0.10807142857142858,1991,0
GOLDEN_STATE_WARRIORS,26.72222222222222,108.55555555555556,408.1111111111111,153.38888888888889,44.5,21.0,128.11111111111111,47.888888888888886,22.77777777777778,198.11111111111111,120.11111111111111,15.0,1100.2777777777778,61.833333333333336,122.61111111111111,531.3333333333334,44.611111111111114,74.33333333333333,10.97777777777778,1.0,-2.9,-0.9999999999999998,13.361111111111109,0.8,0.4916111111111112,-1.911111111111111,8.438888888888888,1.7055555555555557,11.55,1.5777777777777777,0.06566666666666666,10.899999999999999,0.5089999999999999,15.100000000000001,17.87777777777778,0.6722222222222223,2.5166666666666666,0.0658888888888889,1991,0
HOUSTON_ROCKETS,26.857142857142858,136.14285714285714,520.5,157.14285714285714,70.64285714285714,29.214285714285715,179.14285714285714,60.0,29.285714285714285,243.07142857142858,116.5,22.571428571428573,1418.2142857142858,91.07142857142857,133.85714285714286,625.2142857142857,56.857142857142854,97.0,11.842857142857143,1.25,-0.8857142857142858,0.5714285714285714,13.207142857142857,2.1142857142857143,0.2959285714285715,-1.4785714285714282,7.278571428571428,1.4857142857142855,13.407142857142858,1.8928571428571426,0.10771428571428572,10.249999999999998,0.49699999999999994,14.507142857142856,20.67142857142857,0.9857142857142857,3.614285714285714,0.09428571428571429,1991,0
INDIANA_PACERS,26.642857142857142,155.78571428571428,499.57142857142856,177.07142857142858,53.5,25.5,169.71428571428572,63.785714285714285,29.285714285714285,246.42857142857142,143.57142857142858,17.785714285714285,1414.642857142857,72.71428571428571,149.14285714285714,654.2142857142857,47.0,94.78571428571429,12.514285714285716,1.1142857142857143,-1.8714285714285717,-1.0,14.078571428571431,0.7571428571428571,0.2795,-0.8571428571428573,5.385714285714286,2.192857142857143,12.928571428571429,1.357142857142857,0.07300000000000002,9.9,0.5701428571428572,12.778571428571428,17.542857142857144,0.6785714285714286,2.9357142857142864,0.08128571428571428,1991,0
LOS_ANGELES_CLIPPERS,25.1875,132.4375,457.1875,142.0625,27.125,31.6875,156.25,50.75,25.625,211.9375,99.75,7.0625,1237.8125,77.875,127.6875,530.6875,45.3125,87.0625,12.325000000000001,1.5687499999999999,-3.175,-0.3562500000000001,16.08125,1.4625000000000001,0.34543750000000006,-2.8187499999999996,8.56875,0.5687500000000001,11.54375,1.39375,0.05025000000000001,12.268749999999999,0.4765625,14.54375,19.125,0.41250000000000003,2.0375,0.052125,1991,0
LOS_ANGELES_LAKERS,28.0,160.84615384615384,531.6153846153846,173.92307692307693,57.23076923076923,29.53846153846154,187.69230769230768,63.61538461538461,31.53846153846154,257.15384615384613,138.84615384615384,17.384615384615383,1525.3846153846155,82.92307692307692,117.23076923076923,670.5384615384615,49.38461538461539,88.84615384615384,14.953846153846154,1.2538461538461538,-1.0769230769230769,0.36153846153846153,13.592307692307692,2.0615384615384618,0.31953846153846155,-1.461538461538462,6.93076923076923,2.5,12.976923076923079,1.5076923076923079,0.10653846153846154,10.415384615384617,0.5505384615384615,17.869230769230768,19.307692307692307,1.3923076923076925,4.584615384615384,0.09630769230769233,1991,0
MIAMI_HEAT,24.357142857142858,136.0,509.92857142857144,164.78571428571428,33.142857142857146,27.642857142857142,164.42857142857142,60.285714285714285,29.285714285714285,234.28571428571428,117.78571428571429,10.0,1412.857142857143,88.0,148.57142857142858,596.3571428571429,54.0,107.85714285714286,13.385714285714286,1.6214285714285717,-1.9928571428571427,-0.24999999999999997,12.728571428571428,1.4285714285714288,0.3020714285714286,-1.757142857142857,6.6571428571428575,0.5214285714285715,12.157142857142857,1.6857142857142857,0.10107142857142858,9.657142857142858,0.501857142857143,15.057142857142859,19.27857142857143,0.21428571428571433,1.9500000000000004,0.05885714285714287,1991,0
MILWAUKEE_BUCKS,28.5625,129.6875,434.25,140.0625,47.0625,20.625,135.125,55.3125,25.625,208.5625,112.25,16.0625,1240.9375,67.4375,127.0625,545.4375,55.875,79.875,17.11875,0.9312500000000001,0.6375,-0.15000000000000013,11.8,1.39375,0.356125,0.7875000000000002,6.09375,1.64375,15.875,2.0124999999999997,0.112,8.887500000000001,0.5358125,13.2875,20.5875,0.7937500000000002,3.0,0.12412500000000001,1991,0
MINNESOTA_TIMBERWOLVES,26.0,134.64285714285714,519.7142857142857,148.71428571428572,27.214285714285715,31.428571428571427,150.92857142857142,58.0,29.285714285714285,233.21428571428572,109.35714285714286,7.714285714285714,1421.7857142857142,91.07142857142857,133.14285714285714,583.5,50.857142857142854,71.64285714285714,10.999999999999998,2.157142857142857,-2.457142857142857,-0.5142857142857143,12.485714285714286,0.9071428571428571,0.32535714285714284,-1.9357142857142857,6.364285714285714,1.3928571428571426,12.37142857142857,1.8857142857142857,0.05328571428571428,9.22857142857143,0.4707142857142857,12.278571428571428,18.821428571428573,0.39999999999999997,2.3214285714285716,0.04999999999999999,1991,0
NEW_JERSEY_NETS,25.875,111.375,466.1875,140.3125,36.625,37.5,146.75,54.1875,25.625,206.9375,103.625,10.0625,1239.375,87.5,122.125,527.5625,46.75,86.75,12.081249999999999,1.4562499999999998,-1.26875,0.23124999999999982,12.625,1.3375,0.28387500000000004,-1.5,7.743750000000001,0.6,13.618749999999999,1.96875,0.058375,10.093749999999998,0.5233125,14.350000000000001,18.4375,0.2749999999999999,1.93125,0.08275,1991,0
